date,state,usage,tavg,tmin,tmax,prcp
2019-07-23,Karnataka,240.6,22.0,19.2,26.0,14.0
2019-07-23,Maharashtra,452.0,28.7,27.8,31.0,0.0
2019-07-23,Rajasthan,211.1,22.0,19.2,26.0,14.0
2019-07-23,Tamil Nadu,328.1,29.1,25.1,34.0,5.1
2019-07-23,Uttar Pradesh,279.9,31.8,25.3,37.6,0.0
2019-07-24,Delhi,64.2,33.3,27.8,38.0,0.0
2019-07-24,Karnataka,220.3,24.3,20.0,29.7,0.3
2019-07-24,Maharashtra,419.4,27.4,25.1,29.0,84.1
2019-07-24,Rajasthan,217.7,24.3,20.0,29.7,0.3
2019-07-24,Tamil Nadu,319.7,30.6,24.4,36.0,24.9
2019-07-24,Uttar Pradesh,256.7,25.6,23.9,37.2,48.0
2019-07-25,Delhi,65.0,28.7,25.0,37.8,21.1
2019-07-25,Karnataka,233.1,23.8,21.3,29.5,1.0
2019-07-25,Maharashtra,425.1,27.9,24.9,30.0,38.1
2019-07-25,Rajasthan,232.5,23.8,21.3,29.5,1.0
2019-07-25,Tamil Nadu,330.9,29.0,24.0,36.1,78.0
2019-07-25,Uttar Pradesh,257.1,27.3,24.7,34.25,37.1
2019-07-26,Delhi,65.3,28.6,26.2,32.0,0.5
2019-07-26,Karnataka,234.9,22.6,20.6,28.5,11.2
2019-07-26,Maharashtra,436.2,28.1,26.0,30.8,43.9
2019-07-26,Rajasthan,231.1,22.6,20.6,28.5,11.2
2019-07-26,Tamil Nadu,326.0,29.7,23.2,33.1,29.0
2019-07-26,Uttar Pradesh,261.5,27.5,25.7,31.3,17.0
2019-07-27,Delhi,65.0,28.7,25.4,32.5,10.9
2019-07-27,Karnataka,231.5,24.1,20.4,28.3,0.0
2019-07-27,Maharashtra,442.4,27.8,24.0,30.0,218.9
2019-07-27,Rajasthan,233.4,24.1,20.4,28.3,0.0
2019-07-27,Tamil Nadu,323.0,31.0,26.6,35.0,0.0
2019-07-27,Uttar Pradesh,263.7,28.8,25.9,32.35,36.1
2019-07-28,Delhi,65.6,30.1,25.8,34.0,3.0
2019-07-28,Karnataka,229.0,23.4,20.6,29.0,0.0
2019-07-28,Maharashtra,443.5,29.0,24.5,30.0,27.9
2019-07-28,Rajasthan,235.0,23.4,20.6,29.0,0.0
2019-07-28,Tamil Nadu,321.0,30.6,24.4,34.7,0.0
2019-07-28,Uttar Pradesh,263.8,28.9,25.9,33.4,16.0
2019-07-29,Delhi,61.1,31.9,27.9,36.0,6.1
2019-07-29,Karnataka,228.6,23.4,20.8,28.2,0.0
2019-07-29,Maharashtra,441.3,28.1,26.0,29.0,0.5
2019-07-29,Rajasthan,235.3,23.4,20.8,28.2,0.0
2019-07-29,Tamil Nadu,318.7,30.4,23.6,35.0,0.5
2019-07-29,Uttar Pradesh,265.3,30.2,26.9,33.4,0.3
2019-07-30,Delhi,59.2,31.5,27.4,36.1,0.0
2019-07-30,Karnataka,215.4,22.9,20.1,27.6,0.0
2019-07-30,Maharashtra,424.4,27.0,24.0,29.0,39.1
2019-07-30,Rajasthan,231.4,22.9,20.1,27.6,0.0
2019-07-30,Tamil Nadu,294.7,31.2,25.4,34.0,0.5
2019-07-30,Uttar Pradesh,263.6,29.7,26.7,33.4,0.0
2019-07-31,Delhi,114.8,31.9,27.8,35.1,0.0
2019-07-31,Karnataka,218.2,24.2,19.8,30.4,0.0
2019-07-31,Maharashtra,473.9,28.1,23.4,29.0,65.0
2019-07-31,Rajasthan,235.1,24.2,19.8,30.4,0.0
2019-07-31,Tamil Nadu,347.5,32.6,26.1,37.0,0.0
2019-07-31,Uttar Pradesh,405.1,30.2,26.5,33.3,0.0
2019-08-01,Delhi,99.3,32.9,27.8,36.4,0.0
2019-08-01,Karnataka,217.5,24.7,20.5,29.9,0.0
2019-08-01,Maharashtra,476.8,28.4,25.4,30.8,13.0
2019-08-01,Rajasthan,223.7,24.7,20.5,29.9,0.0
2019-08-01,Tamil Nadu,354.1,31.7,26.5,36.4,0.0
2019-08-01,Uttar Pradesh,384.1,30.8,27.9,34.15,0.0
2019-08-02,Delhi,106.4,30.9,29.0,36.9,0.0
2019-08-02,Karnataka,218.4,23.6,20.5,30.4,0.0
2019-08-02,Maharashtra,473.8,26.7,24.2,29.0,42.9
2019-08-02,Rajasthan,208.5,23.6,20.5,30.4,0.0
2019-08-02,Tamil Nadu,355.5,31.3,26.2,34.6,0.0
2019-08-02,Uttar Pradesh,394.1,29.9,27.7,35.0,0.0
2019-08-03,Delhi,112.0,30.0,27.4,34.6,0.0
2019-08-03,Karnataka,218.4,23.8,20.4,29.3,0.0
2019-08-03,Maharashtra,479.4,26.4,24.6,28.0,134.1
2019-08-03,Rajasthan,224.0,23.8,20.4,29.3,0.0
2019-08-03,Tamil Nadu,348.5,32.2,26.4,36.0,0.0
2019-08-03,Uttar Pradesh,389.6,31.4,27.7,35.45,0.0
2019-08-04,Delhi,122.7,30.8,27.2,35.4,0.0
2019-08-04,Karnataka,203.3,23.8,21.0,28.8,0.0
2019-08-04,Maharashtra,474.3,27.3,25.0,28.0,0.0
2019-08-04,Rajasthan,228.2,23.8,21.0,28.8,0.0
2019-08-04,Tamil Nadu,336.7,32.2,27.6,37.0,0.0
2019-08-04,Uttar Pradesh,425.1,31.3,28.4,35.9,0.0
2019-08-05,Delhi,118.5,31.8,27.2,37.2,0.0
2019-08-05,Karnataka,203.3,22.4,20.6,27.9,2.0
2019-08-05,Maharashtra,463.8,28.3,24.0,29.0,62.0
2019-08-05,Rajasthan,241.8,22.4,20.6,27.9,2.0
2019-08-05,Tamil Nadu,336.7,30.6,25.0,36.2,0.0
2019-08-05,Uttar Pradesh,398.6,29.2,27.9,36.6,0.0
2019-08-06,Delhi,121.0,27.2,24.0,37.4,11.9
2019-08-06,Karnataka,182.3,21.8,20.0,25.6,2.8
2019-08-06,Maharashtra,429.1,28.1,24.8,29.0,8.9
2019-08-06,Rajasthan,240.1,21.8,20.0,25.6,2.8
2019-08-06,Tamil Nadu,310.1,31.6,23.8,35.0,0.0
2019-08-06,Uttar Pradesh,382.0,29.1,27.1,33.7,24.9
2019-08-07,Delhi,59.9,30.9,25.6,34.0,22.1
2019-08-07,Karnataka,207.4,22.1,20.3,25.4,2.0
2019-08-07,Maharashtra,388.6,28.1,25.4,29.0,7.9
2019-08-07,Rajasthan,154.1,22.1,20.3,25.4,2.0
2019-08-07,Tamil Nadu,255.6,31.9,27.0,35.0,0.0
2019-08-07,Uttar Pradesh,268.3,27.8,25.1,33.8,10.9
2019-08-08,Delhi,75.7,33.5,27.5,38.0,0.0
2019-08-08,Karnataka,192.5,22.0,20.8,25.2,3.0
2019-08-08,Maharashtra,404.9,28.3,26.2,29.0,1.0
2019-08-08,Rajasthan,220.8,22.0,20.8,25.2,3.0
2019-08-08,Tamil Nadu,277.3,32.8,27.6,37.0,0.0
2019-08-08,Uttar Pradesh,361.1,30.3,25.3,34.4,33.0
2019-08-09,Delhi,78.7,31.5,28.4,37.9,0.0
2019-08-09,Karnataka,169.2,21.8,20.3,25.7,21.1
2019-08-09,Maharashtra,418.3,28.1,26.0,29.0,4.1
2019-08-09,Rajasthan,225.6,21.8,20.3,25.7,21.1
2019-08-09,Tamil Nadu,270.5,33.1,26.6,37.0,0.0
2019-08-09,Uttar Pradesh,367.1,29.0,27.1,33.4,0.0
2019-08-10,Delhi,81.3,31.1,27.2,34.0,0.0
2019-08-10,Karnataka,174.0,22.7,19.8,26.2,0.8
2019-08-10,Maharashtra,420.9,28.6,26.6,29.8,3.0
2019-08-10,Rajasthan,231.8,22.7,19.8,26.2,0.8
2019-08-10,Tamil Nadu,274.7,32.3,27.3,37.0,0.0
2019-08-10,Uttar Pradesh,370.6,30.6,26.8,35.1,0.0
2019-08-11,Delhi,82.3,32.9,27.6,36.0,0.0
2019-08-11,Karnataka,188.0,23.0,20.0,28.5,0.0
2019-08-11,Maharashtra,426.2,28.4,25.6,30.6,5.1
2019-08-11,Rajasthan,230.0,23.0,20.0,28.5,0.0
2019-08-11,Tamil Nadu,296.7,33.2,27.2,39.0,0.0
2019-08-11,Uttar Pradesh,383.2,29.5,27.1,34.8,0.0
2019-08-12,Delhi,84.8,31.1,28.0,36.2,0.3
2019-08-12,Karnataka,196.5,23.2,20.2,27.5,6.1
2019-08-12,Maharashtra,434.5,28.4,24.8,31.2,6.1
2019-08-12,Rajasthan,233.5,23.2,20.2,27.5,6.1
2019-08-12,Tamil Nadu,302.2,33.1,28.8,38.5,0.0
2019-08-12,Uttar Pradesh,382.7,31.3,27.7,35.5,0.0
2019-08-13,Delhi,91.7,30.4,27.8,35.0,2.0
2019-08-13,Karnataka,201.3,23.1,20.6,27.6,19.1
2019-08-13,Maharashtra,442.1,28.3,26.0,30.0,1.0
2019-08-13,Rajasthan,237.2,23.1,20.6,27.6,19.1
2019-08-13,Tamil Nadu,306.5,31.9,27.4,38.0,0.0
2019-08-13,Uttar Pradesh,402.6,30.1,26.7,35.7,1.0
2019-08-14,Delhi,95.2,30.5,25.6,35.5,10.9
2019-08-14,Karnataka,201.2,22.8,20.7,27.4,0.3
2019-08-14,Maharashtra,443.5,28.2,26.0,30.0,3.0
2019-08-14,Rajasthan,244.1,22.8,20.7,27.4,0.3
2019-08-14,Tamil Nadu,311.9,30.9,25.8,37.0,0.0
2019-08-14,Uttar Pradesh,417.5,29.9,27.5,34.8,0.0
2019-08-15,Delhi,62.6,30.6,24.8,34.6,10.9
2019-08-15,Karnataka,240.0,23.2,20.5,28.4,9.1
2019-08-15,Maharashtra,484.7,28.3,25.2,30.6,7.9
2019-08-15,Rajasthan,247.1,23.2,20.5,28.4,9.1
2019-08-15,Tamil Nadu,311.3,31.6,24.8,37.2,0.0
2019-08-15,Uttar Pradesh,289.7,29.0,25.8,33.6,3.0
2019-08-16,Delhi,64.0,29.9,26.6,34.8,0.0
2019-08-16,Karnataka,244.1,23.1,20.8,29.2,0.0
2019-08-16,Maharashtra,493.9,28.4,25.2,30.4,6.1
2019-08-16,Rajasthan,250.9,23.1,20.8,29.2,0.0
2019-08-16,Tamil Nadu,317.5,31.2,26.0,37.0,0.0
2019-08-16,Uttar Pradesh,292.4,28.3,25.0,33.3,0.0
2019-08-17,Delhi,65.1,26.9,25.2,32.5,7.1
2019-08-17,Karnataka,247.8,22.2,20.0,28.6,3.0
2019-08-17,Maharashtra,497.9,28.5,25.8,31.0,5.1
2019-08-17,Rajasthan,250.6,22.2,20.0,28.6,3.0
2019-08-17,Tamil Nadu,321.5,28.2,23.8,35.8,29.0
2019-08-17,Uttar Pradesh,291.2,29.6,24.5,33.4,15.0
2019-08-18,Delhi,63.6,27.3,24.8,29.6,46.0
2019-08-18,Karnataka,246.6,21.7,20.6,24.8,24.1
2019-08-18,Maharashtra,499.8,28.6,25.6,31.0,4.1
2019-08-18,Rajasthan,246.9,21.7,20.6,24.8,24.1
2019-08-18,Tamil Nadu,319.1,28.2,24.0,31.0,27.9
2019-08-18,Uttar Pradesh,279.7,30.2,26.7,34.099999999999994,0.0
2019-08-19,Delhi,64.3,30.7,23.6,34.0,2.0
2019-08-19,Karnataka,243.4,23.5,20.3,28.8,11.7
2019-08-19,Maharashtra,491.7,28.6,25.8,30.2,2.0
2019-08-19,Rajasthan,248.9,23.5,20.3,28.8,11.7
2019-08-19,Tamil Nadu,314.8,31.2,25.0,36.0,26.9
2019-08-19,Uttar Pradesh,234.2,28.9,27.1,34.8,0.0
2019-08-20,Delhi,60.7,31.4,25.6,35.0,0.0
2019-08-20,Karnataka,236.8,22.8,20.1,29.0,17.5
2019-08-20,Maharashtra,489.1,29.1,25.5,31.4,1.0
2019-08-20,Rajasthan,247.3,22.8,20.1,29.0,17.5
2019-08-20,Tamil Nadu,316.4,30.8,25.0,35.0,29.0
2019-08-20,Uttar Pradesh,247.1,28.1,26.1,34.1,0.5
2019-08-21,Delhi,59.4,32.0,24.8,36.0,0.0
2019-08-21,Karnataka,230.0,23.2,20.8,27.4,16.5
2019-08-21,Maharashtra,477.6,28.8,26.0,31.0,6.1
2019-08-21,Rajasthan,236.3,23.2,20.8,27.4,16.5
2019-08-21,Tamil Nadu,291.0,30.9,25.4,35.0,8.9
2019-08-21,Uttar Pradesh,250.7,26.8,24.8,34.1,66.0
2019-08-22,Delhi,67.6,30.4,24.5,36.1,0.0
2019-08-22,Karnataka,195.5,22.7,20.8,27.3,0.0
2019-08-22,Maharashtra,434.9,28.9,27.0,31.0,1.0
2019-08-22,Rajasthan,217.9,22.7,20.8,27.3,0.0
2019-08-22,Tamil Nadu,255.2,29.8,25.6,33.7,0.0
2019-08-22,Uttar Pradesh,243.5,28.0,25.3,33.7,10.9
2019-08-23,Delhi,70.2,31.8,24.6,36.0,0.0
2019-08-23,Karnataka,198.9,22.7,20.3,27.5,5.3
2019-08-23,Maharashtra,445.4,28.9,26.4,31.6,2.0
2019-08-23,Rajasthan,222.5,22.7,20.3,27.5,5.3
2019-08-23,Tamil Nadu,266.2,30.7,25.6,36.0,0.0
2019-08-23,Uttar Pradesh,253.5,29.9,25.7,33.3,0.0
2019-08-24,Delhi,70.2,31.1,28.2,36.2,0.0
2019-08-24,Karnataka,196.4,22.7,20.0,27.6,1.5
2019-08-24,Maharashtra,444.6,28.6,25.4,31.2,1.0
2019-08-24,Rajasthan,223.2,22.7,20.0,27.6,1.5
2019-08-24,Tamil Nadu,270.6,30.4,24.3,35.3,0.5
2019-08-24,Uttar Pradesh,263.3,27.4,25.1,33.8,4.1
2019-08-25,Delhi,73.2,29.3,26.8,33.8,0.3
2019-08-25,Karnataka,202.9,23.0,20.0,28.4,0.0
2019-08-25,Maharashtra,444.1,27.8,25.0,30.2,10.9
2019-08-25,Rajasthan,227.8,23.0,20.0,28.4,0.0
2019-08-25,Tamil Nadu,274.3,31.4,24.5,35.0,8.9
2019-08-25,Uttar Pradesh,266.5,28.6,24.1,32.9,2.0
2019-08-26,Delhi,74.8,31.9,25.7,35.0,3.0
2019-08-26,Karnataka,204.9,23.0,20.0,28.3,0.0
2019-08-26,Maharashtra,443.7,28.4,24.6,31.0,7.1
2019-08-26,Rajasthan,234.8,23.0,20.0,28.3,0.0
2019-08-26,Tamil Nadu,281.8,31.9,26.8,35.0,0.0
2019-08-26,Uttar Pradesh,271.7,30.0,24.1,33.8,8.9
2019-08-27,Delhi,70.7,32.9,27.4,36.4,0.0
2019-08-27,Karnataka,202.6,23.9,20.4,29.4,0.3
2019-08-27,Maharashtra,443.6,28.6,25.8,31.2,0.0
2019-08-27,Rajasthan,233.4,23.9,20.4,29.4,0.3
2019-08-27,Tamil Nadu,268.8,32.0,27.0,36.0,0.0
2019-08-27,Uttar Pradesh,267.8,31.3,27.4,34.5,0.0
2019-08-28,Delhi,70.0,33.8,28.2,38.0,0.0
2019-08-28,Karnataka,192.6,23.7,20.0,29.0,0.0
2019-08-28,Maharashtra,431.0,28.5,25.0,31.4,6.1
2019-08-28,Rajasthan,227.9,23.7,20.0,29.0,0.0
2019-08-28,Tamil Nadu,254.8,30.6,25.0,36.0,0.0
2019-08-28,Uttar Pradesh,266.1,31.4,27.8,35.2,0.0
2019-08-29,Delhi,124.6,33.6,29.2,38.1,0.0
2019-08-29,Karnataka,188.3,24.1,20.6,29.3,0.0
2019-08-29,Maharashtra,407.9,28.7,25.4,32.4,3.0
2019-08-29,Rajasthan,243.9,24.1,20.6,29.3,0.0
2019-08-29,Tamil Nadu,276.8,31.8,23.0,37.0,0.0
2019-08-29,Uttar Pradesh,405.3,31.0,27.5,35.6,0.0
2019-08-30,Delhi,125.1,32.8,28.0,38.2,0.0
2019-08-30,Karnataka,179.8,24.3,20.6,29.0,0.0
2019-08-30,Maharashtra,412.2,28.3,25.2,30.0,3.0
2019-08-30,Rajasthan,245.4,24.3,20.6,29.0,0.0
2019-08-30,Tamil Nadu,274.6,30.6,25.6,37.0,0.0
2019-08-30,Uttar Pradesh,393.2,31.4,27.9,36.1,0.0
2019-08-31,Delhi,121.0,33.0,29.2,36.7,0.0
2019-08-31,Karnataka,177.7,23.0,20.4,28.7,0.0
2019-08-31,Maharashtra,399.2,27.9,25.7,29.2,13.0
2019-08-31,Rajasthan,245.5,23.0,20.4,28.7,0.0
2019-08-31,Tamil Nadu,282.1,30.6,24.0,35.6,0.0
2019-08-31,Uttar Pradesh,351.9,31.5,28.2,36.2,0.0
2019-09-01,Delhi,113.9,29.9,26.4,37.0,0.0
2019-09-01,Karnataka,171.9,23.0,20.1,26.4,0.0
2019-09-01,Maharashtra,386.2,27.2,25.4,28.0,16.0
2019-09-01,Rajasthan,240.5,23.0,20.1,26.4,0.0
2019-09-01,Tamil Nadu,277.0,30.5,25.0,33.0,4.1
2019-09-01,Uttar Pradesh,350.6,29.7,27.35,35.7,0.0
2019-09-02,Delhi,113.4,32.7,27.1,36.4,0.0
2019-09-02,Karnataka,177.6,22.3,20.3,26.8,0.5
2019-09-02,Maharashtra,383.2,27.8,24.9,31.2,17.0
2019-09-02,Rajasthan,242.4,22.3,20.3,26.8,0.5
2019-09-02,Tamil Nadu,287.2,30.1,24.6,34.0,0.0
2019-09-02,Uttar Pradesh,375.3,31.2,26.5,35.1,0.0
2019-09-03,Delhi,108.1,33.1,27.8,36.6,0.0
2019-09-03,Karnataka,180.1,22.2,20.1,26.4,13.0
2019-09-03,Maharashtra,389.6,26.4,24.6,29.0,131.1
2019-09-03,Rajasthan,237.8,22.2,20.1,26.4,13.0
2019-09-03,Tamil Nadu,282.9,29.5,23.8,34.0,17.0
2019-09-03,Uttar Pradesh,378.5,31.2,28.1,35.8,0.0
2019-09-04,Delhi,94.0,32.6,27.6,36.2,0.0
2019-09-04,Karnataka,169.8,22.2,20.3,26.4,4.6
2019-09-04,Maharashtra,386.6,25.9,24.0,27.0,118.1
2019-09-04,Rajasthan,222.2,22.2,20.3,26.4,4.6
2019-09-04,Tamil Nadu,264.6,30.2,24.4,35.0,3.0
2019-09-04,Uttar Pradesh,316.7,31.2,27.5,36.7,0.0
2019-09-05,Delhi,59.2,31.9,28.3,35.8,0.0
2019-09-05,Karnataka,255.6,22.6,20.4,27.8,0.0
2019-09-05,Maharashtra,490.5,27.0,24.2,29.0,242.1
2019-09-05,Rajasthan,205.6,22.6,20.4,27.8,0.0
2019-09-05,Tamil Nadu,337.6,31.2,24.4,34.4,9.9
2019-09-05,Uttar Pradesh,232.8,30.6,28.0,35.7,0.0
2019-09-06,Delhi,60.2,31.7,28.2,37.0,0.0
2019-09-06,Karnataka,256.9,22.8,20.4,27.4,0.5
2019-09-06,Maharashtra,499.3,27.3,24.8,29.0,45.0
2019-09-06,Rajasthan,213.6,22.8,20.4,27.4,0.5
2019-09-06,Tamil Nadu,346.2,31.1,27.5,35.0,0.0
2019-09-06,Uttar Pradesh,240.9,30.9,27.6,35.4,1.0
2019-09-07,Delhi,58.6,29.9,27.6,37.2,0.0
2019-09-07,Karnataka,207.9,23.2,20.4,27.3,2.3
2019-09-07,Maharashtra,405.7,26.8,24.8,29.0,23.1
2019-09-07,Rajasthan,171.0,23.2,20.4,27.3,2.3
2019-09-07,Tamil Nadu,260.5,31.7,26.6,37.0,0.0
2019-09-07,Uttar Pradesh,283.0,30.0,27.5,35.3,0.0
2019-09-08,Delhi,60.7,31.9,26.4,35.5,0.0
2019-09-08,Karnataka,256.0,23.6,20.8,27.8,0.3
2019-09-08,Maharashtra,479.6,26.9,23.6,28.8,119.1
2019-09-08,Rajasthan,215.2,23.6,20.8,27.8,0.3
2019-09-08,Tamil Nadu,347.2,32.0,27.6,36.0,0.0
2019-09-08,Uttar Pradesh,249.9,30.7,27.5,35.9,9.9
2019-09-09,Delhi,60.6,32.2,28.3,36.0,0.0
2019-09-09,Karnataka,258.6,24.1,21.0,27.5,0.3
2019-09-09,Maharashtra,479.0,27.1,24.3,29.0,25.9
2019-09-09,Rajasthan,216.8,24.1,21.0,27.5,0.3
2019-09-09,Tamil Nadu,345.6,31.4,27.2,36.4,0.0
2019-09-09,Uttar Pradesh,256.7,30.4,27.4,35.2,0.0
2019-09-10,Delhi,63.4,32.4,27.6,36.6,0.0
2019-09-10,Karnataka,251.1,24.2,20.6,27.9,0.0
2019-09-10,Maharashtra,478.2,27.7,24.4,30.0,54.1
2019-09-10,Rajasthan,210.3,24.2,20.6,27.9,0.0
2019-09-10,Tamil Nadu,348.3,30.9,28.0,36.0,0.0
2019-09-10,Uttar Pradesh,263.0,31.2,27.7,36.05,0.0
2019-09-11,Delhi,59.1,33.6,28.2,37.5,0.0
2019-09-11,Karnataka,244.8,24.1,21.3,28.0,0.0
2019-09-11,Maharashtra,468.2,27.2,24.2,29.2,7.1
2019-09-11,Rajasthan,202.4,24.1,21.3,28.0,0.0
2019-09-11,Tamil Nadu,339.8,28.9,26.0,36.3,0.0
2019-09-11,Uttar Pradesh,255.7,31.0,27.9,36.9,0.0
2019-09-12,Delhi,118.5,33.3,29.8,38.2,0.0
2019-09-12,Karnataka,194.8,24.0,21.0,29.6,0.0
2019-09-12,Maharashtra,432.0,27.4,26.0,29.0,5.1
2019-09-12,Rajasthan,256.5,24.0,21.0,29.6,0.0
2019-09-12,Tamil Nadu,303.6,28.2,22.6,34.0,13.0
2019-09-12,Uttar Pradesh,353.6,28.4,25.1,36.9,0.0
2019-09-13,Delhi,108.0,32.9,27.8,37.1,0.0
2019-09-13,Karnataka,201.1,24.7,21.0,29.8,0.5
2019-09-13,Maharashtra,444.6,27.2,23.0,29.2,40.9
2019-09-13,Rajasthan,264.3,24.7,21.0,29.8,0.5
2019-09-13,Tamil Nadu,312.7,29.0,24.4,34.6,5.1
2019-09-13,Uttar Pradesh,331.6,27.3,24.2,35.1,36.1
2019-09-14,Delhi,91.6,32.0,28.7,35.0,0.0
2019-09-14,Karnataka,202.6,25.1,21.2,30.2,0.0
2019-09-14,Maharashtra,457.9,28.6,24.6,30.6,23.1
2019-09-14,Rajasthan,261.6,25.1,21.2,30.2,0.0
2019-09-14,Tamil Nadu,324.5,29.6,24.4,34.4,0.0
2019-09-14,Uttar Pradesh,363.8,28.5,25.9,33.1,4.1
2019-09-15,Delhi,100.6,30.7,27.3,35.2,2.0
2019-09-15,Karnataka,199.3,24.8,21.3,30.7,0.0
2019-09-15,Maharashtra,460.0,26.4,23.5,30.0,31.0
2019-09-15,Rajasthan,245.1,24.8,21.3,30.7,0.0
2019-09-15,Tamil Nadu,318.3,29.7,25.6,35.2,0.0
2019-09-15,Uttar Pradesh,390.3,29.7,26.5,34.5,5.1
2019-09-16,Delhi,108.6,32.3,27.1,36.0,0.0
2019-09-16,Karnataka,195.4,23.2,20.2,29.5,0.3
2019-09-16,Maharashtra,449.2,28.3,24.3,29.0,8.9
2019-09-16,Rajasthan,240.0,23.2,20.2,29.5,0.3
2019-09-16,Tamil Nadu,308.9,30.4,25.4,35.2,0.0
2019-09-16,Uttar Pradesh,407.1,28.1,26.05,34.1,0.5
2019-09-17,Delhi,111.1,32.3,27.5,36.4,5.1
2019-09-17,Karnataka,186.6,23.2,20.2,28.8,30.7
2019-09-17,Maharashtra,430.9,27.4,26.0,29.4,5.1
2019-09-17,Rajasthan,244.3,23.2,20.2,28.8,30.7
2019-09-17,Tamil Nadu,291.4,29.0,25.2,35.0,0.5
2019-09-17,Uttar Pradesh,415.0,28.1,25.6,33.4,1.0
2019-09-18,Delhi,105.6,30.9,26.2,36.8,0.3
2019-09-18,Karnataka,168.0,23.9,21.6,27.8,0.5
2019-09-18,Maharashtra,405.6,27.3,24.6,31.0,7.9
2019-09-18,Rajasthan,240.5,23.9,21.6,27.8,0.5
2019-09-18,Tamil Nadu,282.4,28.3,26.0,32.8,0.0
2019-09-18,Uttar Pradesh,418.2,25.3,24.7,33.5,0.0
2019-09-19,Delhi,97.2,29.1,25.1,35.1,0.0
2019-09-19,Karnataka,243.1,24.2,21.2,27.8,0.3
2019-09-19,Maharashtra,483.8,27.6,23.6,31.0,69.1
2019-09-19,Rajasthan,205.8,24.2,21.2,27.8,0.3
2019-09-19,Tamil Nadu,352.6,27.3,22.2,31.2,95.0
2019-09-19,Uttar Pradesh,351.0,23.9,23.8,28.4,15.0
2019-09-20,Delhi,89.2,30.8,24.9,35.0,0.3
2019-09-20,Karnataka,249.3,24.2,20.6,29.0,1.8
2019-09-20,Maharashtra,478.3,27.1,24.7,29.0,3.0
2019-09-20,Rajasthan,159.2,24.2,20.6,29.0,1.8
2019-09-20,Tamil Nadu,362.1,28.6,25.2,32.0,3.0
2019-09-20,Uttar Pradesh,284.6,28.2,22.9,32.1,8.9
2019-09-21,Delhi,73.7,28.0,24.0,35.3,0.0
2019-09-21,Karnataka,241.5,25.2,21.2,29.8,0.0
2019-09-21,Maharashtra,470.4,27.9,24.6,31.7,55.1
2019-09-21,Rajasthan,146.4,25.2,21.2,29.8,0.0
2019-09-21,Tamil Nadu,360.3,28.3,25.2,33.0,0.0
2019-09-21,Uttar Pradesh,251.5,26.3,22.65,32.7,0.0
2019-09-22,Delhi,74.4,27.2,23.7,35.2,33.0
2019-09-22,Karnataka,217.0,23.2,21.2,30.8,7.9
2019-09-22,Maharashtra,482.3,28.7,25.0,33.0,0.8
2019-09-22,Rajasthan,168.3,23.2,21.2,30.8,7.9
2019-09-22,Tamil Nadu,306.4,27.5,25.0,32.8,0.0
2019-09-22,Uttar Pradesh,269.9,25.5,22.4,32.5,24.9
2019-09-23,Delhi,75.2,29.1,24.0,32.0,0.0
2019-09-23,Karnataka,220.7,23.7,20.6,28.8,13.0
2019-09-23,Maharashtra,477.8,29.1,25.6,32.0,0.0
2019-09-23,Rajasthan,178.1,23.7,20.6,28.8,13.0
2019-09-23,Tamil Nadu,329.0,30.0,25.0,33.4,54.1
2019-09-23,Uttar Pradesh,301.0,26.5,22.15,29.8,9.9
2019-09-24,Delhi,78.7,29.4,23.9,34.0,0.0
2019-09-24,Karnataka,228.6,23.5,19.7,28.7,29.7
2019-09-24,Maharashtra,487.4,28.9,25.2,31.0,0.5
2019-09-24,Rajasthan,187.2,23.5,19.7,28.7,29.7
2019-09-24,Tamil Nadu,330.5,29.0,26.0,33.5,5.1
2019-09-24,Uttar Pradesh,315.6,25.9,21.9,28.5,33.0
2019-09-25,Delhi,79.2,30.2,24.5,35.0,0.0
2019-09-25,Karnataka,216.0,23.2,20.8,28.8,23.6
2019-09-25,Maharashtra,468.5,27.7,24.0,30.0,30.0
2019-09-25,Rajasthan,190.4,23.2,20.8,28.8,23.6
2019-09-25,Tamil Nadu,304.2,27.7,25.0,33.1,10.9
2019-09-25,Uttar Pradesh,320.3,27.4,22.3,30.45,0.8
2019-09-26,Delhi,85.8,29.7,25.8,35.1,0.0
2019-09-26,Karnataka,160.2,23.9,20.2,28.0,1.8
2019-09-26,Maharashtra,438.4,27.8,25.0,32.0,1.0
2019-09-26,Rajasthan,206.5,23.9,20.2,28.0,1.8
2019-09-26,Tamil Nadu,301.2,28.8,23.2,32.6,23.9
2019-09-26,Uttar Pradesh,324.6,24.3,22.7,32.4,13.0
2019-09-27,Delhi,86.0,28.5,25.4,34.0,0.0
2019-09-27,Karnataka,160.7,23.9,21.0,29.8,0.0
2019-09-27,Maharashtra,446.6,27.6,23.8,30.8,29.0
2019-09-27,Rajasthan,211.2,23.9,21.0,29.8,0.0
2019-09-27,Tamil Nadu,292.1,29.3,25.2,32.4,0.0
2019-09-27,Uttar Pradesh,326.3,23.9,23.1,25.3,0.0
2019-09-28,Delhi,88.3,28.6,24.1,32.6,0.0
2019-09-28,Karnataka,158.1,24.7,21.1,29.1,6.1
2019-09-28,Maharashtra,452.7,28.0,24.8,31.0,1.0
2019-09-28,Rajasthan,213.1,24.7,21.1,29.1,6.1
2019-09-28,Tamil Nadu,282.1,29.7,25.2,33.0,0.0
